0.498051,0.451402,0.461708,0.404965,0.37907,0.318109,0.280212,0.231799,0.204919,0.178673,0.167713,0.157024,0.154948,0.153207,0.155195,0.156025,0.158081,0.158871,0.162171,0.16336,0.165772,0.167351,0.17164,0.173523,0.176154,0.179669,0.185238,0.190222,0.196405,0.201036,0.206034,0.209987,0.212805,0.215957,0.21829,0.220408,0.222512,0.224088,0.225511,0.227279,0.229285,0.230839,0.233384,0.236724,0.240508,0.245742,0.252334,0.259217,0.26745,0.276276,0.285235,0.294585,0.303742,0.312626,0.320983,0.328467,0.335553,0.341886,0.347472,0.352779,0.357414,0.361247,0.364817,0.367968,0.370776,0.373663,0.376413,0.378913,0.381925,0.383399,0.385426,0.387215,0.388486,0.38946,0.39094,0.392212,0.393107,0.393455,0.394002,0.394153,0.394529,0.394623,0.394321,0.394695,0.394966,0.395211,0.395116,0.396024,0.396379,0.396847,0.396804,0.396659,0.396616,0.395671,0.394371,0.392961,0.392136,0.39124,0.390931,0.390811,0.391102,0.391629,0.391768,0.390905,0.388662,0.384934,0.380069,0.374542,0.368906,0.364393,0.361265,0.358884,0.354726,0.34815,0.339641,0.329854,0.320837,0.31356,0.309187,0.308327,0.310745,0.318923,0.33539,0.359035,0.386055,0.410857,0.431706,0.447801,0.460743,0.471262,0.480173,0.48814,0.495073,0.501568,0.507461,0.513332,0.518515,0.523554,0.528067,0.533008,0.536505,0.539643,0.542518,0.545486,0.547728,0.550359,0.552579,0.554669,0.556256,0.557752,0.559033,0.559912,0.561296,0.562175,0.563582,0.564408,0.565323,0.566032,0.56706,0.567992,0.569026,0.570259,0.570891,0.571766,0.572778,0.57379,0.57484,0.575188,0.576008,0.576878,0.577732,0.578303,0.578784,0.579285,0.579742,0.579974,0.580238,0.580337,0.580257,0.579986,0.580035,0.579809,0.580273,0.580106,0.580313,0.580815,0.580749,0.580844,0.581667,0.582259,0.582198,0.58202,0.582728,0.582337,0.582335,0.582506,0.582454,0.583104,0.583318,0.583131,0.584253,0.583594,0.58369,0.583014,0.58363,0.582939,0.583049,0.582556,0.582749,0.58286,0.58271,0.582629,0.582651,0.580971,0.580494,0.579021,0.577388,0.575991,0.574566,0.572546,0.570945,0.568843,0.564834,0.562631,0.559128,0.555442,0.550384,0.545535,0.541085,0.538624,0.537216,0.536177,0.534624,0.534567,0.534679,0.534566,0.535807,0.53639,0.539646,0.540708,0.543801,0.544635,0.548034,0.551714,0.555353,0.55922,0.562445,0.569245,0.573663,0.576649,0.578506,0.579837,0.580664,0.585188,0.586271,0.592838,0.010056201
0.606237,0.574248,0.568237,0.521754,0.467153,0.411691,0.350698,0.299345,0.255123,0.226486,0.204572,0.190517,0.182487,0.178459,0.175899,0.176363,0.174802,0.176437,0.177727,0.179489,0.180555,0.183037,0.185166,0.187289,0.190696,0.193661,0.197874,0.202627,0.206575,0.210366,0.214626,0.218553,0.222102,0.225553,0.22888,0.23232,0.235217,0.237978,0.240334,0.242835,0.245187,0.247762,0.250356,0.253117,0.257109,0.262365,0.268622,0.275689,0.283903,0.292558,0.301498,0.310629,0.319923,0.328874,0.337615,0.345609,0.353298,0.359918,0.366344,0.372664,0.377665,0.382686,0.387371,0.391503,0.395653,0.399595,0.403282,0.407442,0.411081,0.414509,0.417864,0.420862,0.423225,0.425687,0.427883,0.430658,0.432628,0.43453,0.436047,0.437339,0.438724,0.439926,0.440934,0.442191,0.443254,0.444399,0.445797,0.44725,0.448426,0.44974,0.450505,0.451401,0.451732,0.451352,0.450726,0.449908,0.449432,0.449371,0.449429,0.450009,0.450668,0.451344,0.452496,0.452266,0.45035,0.447455,0.44281,0.43761,0.432219,0.428178,0.425558,0.422954,0.419192,0.412697,0.404533,0.395265,0.386622,0.380005,0.376191,0.375579,0.377947,0.385563,0.401322,0.424348,0.450703,0.476315,0.497788,0.515168,0.529422,0.540204,0.549319,0.557349,0.564737,0.571528,0.577615,0.583253,0.588884,0.594692,0.599687,0.604115,0.608371,0.611846,0.615134,0.617895,0.621212,0.624104,0.62707,0.629495,0.632017,0.63416,0.636788,0.637999,0.63996,0.641846,0.643721,0.645132,0.646818,0.648298,0.649804,0.651445,0.653134,0.654495,0.655804,0.656976,0.658868,0.660099,0.660973,0.662681,0.664086,0.665628,0.666334,0.667709,0.668199,0.668678,0.66962,0.670004,0.671247,0.669958,0.66982,0.670023,0.669314,0.66952,0.669001,0.66857,0.669713,0.669813,0.670311,0.670284,0.671213,0.672007,0.672142,0.671849,0.672534,0.6724,0.672499,0.672748,0.673323,0.672911,0.673375,0.673191,0.673443,0.673215,0.673062,0.672725,0.671652,0.671638,0.671168,0.67085,0.670423,0.669298,0.668505,0.669029,0.668613,0.667432,0.66531,0.661768,0.65881,0.656036,0.650783,0.645249,0.641063,0.635217,0.627731,0.621009,0.613706,0.605748,0.595885,0.585691,0.576598,0.570229,0.56789,0.565058,0.562888,0.562607,0.561663,0.56216,0.561152,0.560394,0.563781,0.564352,0.567438,0.568834,0.572893,0.57676,0.580341,0.584289,0.588581,0.594891,0.597348,0.59906,0.602985,0.605115,0.606761,0.610984,0.610172,0.612347,0.037201832
0.567295,0.5235165,0.517421,0.467463,0.42737,0.3644975,0.316562,0.267728,0.2344225,0.205973,0.1900635,0.177018,0.170772,0.166947,0.1651735,0.1640705,0.1636975,0.1633245,0.163919,0.1642255,0.1645275,0.165004,0.166906,0.167748,0.1700505,0.1726475,0.176951,0.181273,0.1865815,0.190789,0.194988,0.198451,0.2008055,0.2030115,0.204759,0.206546,0.207917,0.20914,0.2107155,0.212401,0.214417,0.2160845,0.2185155,0.2214565,0.225043,0.2302945,0.2369235,0.24405,0.252942,0.2623985,0.272784,0.283392,0.2943515,0.3052155,0.3154035,0.3250815,0.3344365,0.3429035,0.350598,0.3573975,0.36332,0.368385,0.3728365,0.376916,0.380272,0.383472,0.386505,0.389467,0.3924835,0.394711,0.39704,0.399041,0.400148,0.4012155,0.402191,0.403124,0.403156,0.40256,0.402203,0.401446,0.4009075,0.40011,0.3992475,0.3990055,0.3985795,0.398199,0.3979005,0.3983195,0.398551,0.398563,0.3982435,0.3975545,0.396868,0.3952875,0.3931885,0.3909845,0.3893245,0.3878025,0.3871115,0.3866435,0.3867105,0.387078,0.386958,0.385194,0.3814835,0.375888,0.3689905,0.361402,0.3539595,0.3485535,0.345168,0.3418835,0.336424,0.3282885,0.3179605,0.3069755,0.296949,0.289491,0.2850505,0.284268,0.2869565,0.296057,0.314417,0.341541,0.373946,0.4057425,0.434045,0.457635,0.4767485,0.4922165,0.5050825,0.5160665,0.5257085,0.5344755,0.5421555,0.549634,0.5565205,0.562974,0.5690545,0.5749055,0.5795315,0.583726,0.5871965,0.5907525,0.593953,0.597212,0.599796,0.60215,0.604261,0.6062915,0.6079075,0.608907,0.610619,0.6118235,0.6131785,0.614329,0.615797,0.616672,0.617539,0.6186775,0.620441,0.6211865,0.6223245,0.623653,0.6246855,0.6259885,0.6272295,0.6280575,0.6287235,0.6295225,0.630969,0.6312425,0.631654,0.6326645,0.633089,0.6334795,0.633862,0.6338485,0.6335455,0.6333625,0.6332855,0.6327665,0.633179,0.632805,0.6335995,0.6341215,0.6341615,0.634488,0.6350165,0.6355295,0.6358905,0.6358665,0.6359115,0.6359975,0.635956,0.6356045,0.6359615,0.636633,0.636841,0.636982,0.637763,0.637157,0.6373,0.636559,0.6363995,0.6364425,0.6362255,0.6357235,0.636002,0.6360395,0.634907,0.6353215,0.6352395,0.6334745,0.632226,0.630756,0.6283335,0.6254925,0.622664,0.6197735,0.616522,0.61301,0.6078745,0.603575,0.5983805,0.5924705,0.5853835,0.5785665,0.5727705,0.5687265,0.566617,0.5654555,0.5645045,0.5642875,0.5640785,0.5640005,0.5641485,0.5658005,0.566902,0.569222,0.571648,0.5738375,0.57608,0.580039,0.5836205,0.58937,0.5919955,0.5993325,0.6007665,0.6054975,0.608839,0.610282,0.6133615,0.6176115,0.616816,0.6232935,0.037493078
0.672544,0.637735,0.606522,0.556798,0.493137,0.421806,0.349494,0.288316,0.239521,0.208667,0.184174,0.169613,0.159423,0.153808,0.151313,0.151011,0.14993,0.151621,0.152636,0.155016,0.157236,0.158675,0.161211,0.163503,0.167045,0.169675,0.173166,0.177558,0.181574,0.185071,0.188982,0.192261,0.195582,0.198047,0.201103,0.203763,0.20641,0.208803,0.210764,0.213319,0.215466,0.217935,0.220483,0.223666,0.22738,0.232408,0.237866,0.244067,0.25132,0.258955,0.266888,0.275309,0.283625,0.291588,0.299381,0.306802,0.313766,0.320095,0.32644,0.331983,0.336912,0.341387,0.345913,0.349291,0.353298,0.356938,0.360531,0.364236,0.367213,0.370257,0.373307,0.37599,0.378135,0.380173,0.382734,0.384509,0.38622,0.387405,0.388411,0.389431,0.390497,0.391227,0.391741,0.392818,0.393667,0.394861,0.396032,0.396849,0.398052,0.39934,0.399763,0.399712,0.399736,0.399488,0.398673,0.397982,0.397207,0.396862,0.396892,0.397335,0.397889,0.398924,0.399439,0.398731,0.396834,0.393222,0.388961,0.384246,0.379366,0.376206,0.373666,0.370916,0.366139,0.359654,0.3514,0.342481,0.334399,0.328952,0.325656,0.325193,0.327744,0.335825,0.351784,0.374259,0.399737,0.424397,0.445613,0.463065,0.478073,0.490171,0.499804,0.508822,0.51695,0.524789,0.530998,0.538157,0.544743,0.550489,0.556301,0.56109,0.566088,0.570146,0.573839,0.57795,0.581439,0.585479,0.588746,0.591638,0.594497,0.596977,0.599149,0.601102,0.603329,0.605583,0.607049,0.609244,0.610826,0.612165,0.613874,0.615946,0.617412,0.61853,0.620947,0.622865,0.624479,0.625676,0.627472,0.628106,0.629629,0.631349,0.632168,0.633462,0.635016,0.635322,0.636175,0.636935,0.637352,0.636974,0.636539,0.635851,0.636631,0.6369,0.637145,0.637457,0.638281,0.638736,0.639238,0.639523,0.639644,0.640952,0.641219,0.641988,0.642594,0.642503,0.643419,0.643326,0.642535,0.643704,0.643601,0.643775,0.643978,0.64308,0.64466,0.644045,0.643497,0.643143,0.643891,0.643318,0.643705,0.64298,0.644527,0.643046,0.643023,0.641432,0.640085,0.637183,0.634185,0.629701,0.627628,0.623757,0.617955,0.615032,0.609605,0.602961,0.596432,0.591147,0.580616,0.574189,0.566644,0.562376,0.559228,0.556052,0.556201,0.555046,0.556322,0.557091,0.557412,0.559471,0.56029,0.564669,0.568183,0.572318,0.577305,0.581862,0.590288,0.592611,0.597635,0.604206,0.608346,0.61159,0.615763,0.614911,0.620491,0.62825,0.627879,0.635121,0.046732001
0.545892,0.506918,0.505976,0.456106,0.418172,0.365426,0.316343,0.268239,0.233425,0.206048,0.189513,0.177718,0.171074,0.167297,0.166102,0.165162,0.165238,0.165166,0.166225,0.166691,0.167562,0.167927,0.169978,0.171247,0.173667,0.176655,0.181122,0.185768,0.191217,0.195648,0.200121,0.203862,0.206375,0.208834,0.210616,0.2123,0.214208,0.215388,0.216783,0.218498,0.220738,0.222405,0.22465,0.227557,0.231371,0.236679,0.243172,0.250524,0.259342,0.269215,0.279683,0.290934,0.30251,0.313735,0.324789,0.335518,0.345632,0.354911,0.363275,0.371136,0.377407,0.3829,0.388022,0.392143,0.3957,0.398942,0.402046,0.405177,0.408275,0.410474,0.412861,0.414754,0.415994,0.416703,0.417698,0.417936,0.417805,0.416931,0.41582,0.414677,0.413458,0.412403,0.411208,0.410546,0.409834,0.409592,0.408849,0.40929,0.409399,0.409371,0.408841,0.407847,0.406916,0.40484,0.40251,0.400073,0.397838,0.396006,0.395141,0.394631,0.394647,0.394973,0.394772,0.393097,0.389497,0.383736,0.376876,0.36913,0.361334,0.355576,0.351455,0.347732,0.342027,0.333454,0.322771,0.311155,0.300758,0.292704,0.287844,0.286513,0.288795,0.297192,0.314755,0.341712,0.374924,0.40859,0.439417,0.465195,0.486586,0.50366,0.518078,0.530015,0.540196,0.549334,0.558145,0.566066,0.573082,0.579876,0.585872,0.59203,0.596657,0.600929,0.604642,0.608153,0.611452,0.614706,0.617691,0.619915,0.622162,0.624036,0.625673,0.626853,0.628695,0.629895,0.631181,0.632816,0.633948,0.63481,0.635781,0.636902,0.638545,0.639622,0.640968,0.641813,0.643176,0.644502,0.645563,0.646266,0.647382,0.648127,0.649286,0.650363,0.650653,0.651443,0.652068,0.652587,0.652601,0.652568,0.652371,0.651879,0.651505,0.65149,0.651966,0.651775,0.652084,0.652649,0.652039,0.652713,0.653245,0.653569,0.653493,0.653367,0.653655,0.653532,0.653687,0.653874,0.653946,0.653857,0.654025,0.654764,0.654787,0.654485,0.654316,0.653898,0.653676,0.653469,0.65289,0.652576,0.651892,0.651756,0.651317,0.651075,0.651012,0.649194,0.647456,0.64565,0.643446,0.640931,0.638064,0.635055,0.631076,0.627771,0.621936,0.616743,0.611626,0.605707,0.598765,0.590244,0.584585,0.579777,0.577786,0.577388,0.575616,0.574814,0.573786,0.573545,0.573387,0.573798,0.576743,0.577513,0.579397,0.581005,0.583891,0.58652,0.591305,0.595204,0.598591,0.60349,0.608405,0.608887,0.611187,0.612719,0.613766,0.615367,0.616758,0.621348,0.030843313
0.612611,0.57859,0.568272,0.526381,0.470216,0.413416,0.354657,0.303172,0.261736,0.232839,0.212894,0.198643,0.190677,0.186705,0.183597,0.183833,0.182598,0.183719,0.184159,0.185726,0.186488,0.188372,0.190172,0.191891,0.195112,0.198077,0.20232,0.206996,0.211516,0.215469,0.21969,0.223682,0.226897,0.229938,0.232836,0.235729,0.238099,0.240465,0.242596,0.244856,0.247083,0.249574,0.25207,0.25492,0.25875,0.264036,0.27074,0.277977,0.286731,0.295951,0.305957,0.315983,0.326394,0.336212,0.345653,0.354586,0.363167,0.370636,0.377822,0.384394,0.389773,0.394957,0.399693,0.403597,0.407715,0.411471,0.414666,0.41851,0.42172,0.424868,0.428006,0.430569,0.432297,0.434331,0.43603,0.438121,0.439404,0.440155,0.440949,0.441388,0.442113,0.442432,0.442661,0.443307,0.443683,0.444198,0.445087,0.446123,0.44703,0.447663,0.447822,0.448036,0.447857,0.446723,0.445364,0.44385,0.44279,0.442061,0.441846,0.441792,0.442208,0.442899,0.443486,0.442688,0.439931,0.436177,0.430688,0.424667,0.41846,0.41389,0.410857,0.407512,0.402626,0.394921,0.385279,0.374999,0.365523,0.358669,0.354614,0.35392,0.356583,0.365302,0.382634,0.407852,0.436976,0.465247,0.489473,0.509389,0.525529,0.538115,0.548773,0.557791,0.56608,0.57363,0.580045,0.586548,0.592436,0.598521,0.604124,0.609027,0.613612,0.617492,0.620776,0.623862,0.627409,0.630663,0.633366,0.636058,0.638583,0.640871,0.643091,0.644583,0.646522,0.648094,0.649794,0.651422,0.653204,0.654724,0.655772,0.657497,0.659232,0.660461,0.66172,0.66339,0.66488,0.666142,0.667542,0.669172,0.670244,0.670941,0.672438,0.67292,0.673261,0.674451,0.675334,0.675591,0.676523,0.675901,0.675517,0.675573,0.675169,0.675111,0.675001,0.67477,0.675941,0.676171,0.676559,0.676845,0.677679,0.678203,0.678524,0.678364,0.678607,0.678809,0.678947,0.678862,0.679064,0.679571,0.67984,0.679965,0.680266,0.679984,0.679903,0.679459,0.678405,0.678447,0.678518,0.677633,0.677753,0.677304,0.675972,0.676526,0.676348,0.675026,0.673385,0.670337,0.667579,0.664509,0.659726,0.654604,0.650607,0.645629,0.638872,0.632792,0.625752,0.618339,0.608671,0.599755,0.590993,0.586,0.58353,0.581285,0.579689,0.579319,0.578423,0.578157,0.577785,0.57825,0.579483,0.581156,0.582999,0.586321,0.588427,0.591729,0.596122,0.600067,0.603538,0.610215,0.61104,0.613812,0.6173,0.620555,0.622746,0.624586,0.622652,0.627053,0.046383584
0.653127,0.618279,0.595985,0.550319,0.487668,0.421717,0.355748,0.299175,0.255106,0.225537,0.204965,0.191019,0.181113,0.177307,0.174855,0.175219,0.17428,0.175803,0.176309,0.178504,0.180238,0.181928,0.184084,0.18592,0.189759,0.192583,0.196546,0.200893,0.205464,0.209412,0.213384,0.217059,0.220289,0.222893,0.225832,0.228387,0.230964,0.233023,0.235171,0.237347,0.239609,0.241963,0.244482,0.247689,0.251401,0.256585,0.262695,0.269087,0.276933,0.285004,0.293709,0.302529,0.311339,0.32005,0.328251,0.335978,0.343324,0.349954,0.356344,0.362063,0.366889,0.371648,0.375965,0.379489,0.38331,0.386759,0.389989,0.393482,0.396311,0.399259,0.402036,0.404648,0.406419,0.40836,0.410291,0.412085,0.413381,0.414125,0.415013,0.415646,0.416219,0.416685,0.417051,0.417843,0.418291,0.419032,0.41989,0.420717,0.421681,0.422519,0.422751,0.422637,0.422474,0.421799,0.420643,0.419552,0.418635,0.417904,0.417881,0.418,0.418484,0.419089,0.419517,0.418747,0.416527,0.412681,0.407997,0.402863,0.397779,0.393937,0.391501,0.388572,0.383686,0.376674,0.367747,0.358283,0.349677,0.3437,0.340267,0.339718,0.342465,0.350866,0.367183,0.39039,0.416856,0.442193,0.464033,0.482193,0.497072,0.509347,0.519539,0.528792,0.537096,0.545027,0.551849,0.559082,0.565666,0.571898,0.578196,0.583522,0.588585,0.593051,0.596988,0.600828,0.604479,0.608796,0.612001,0.614876,0.617937,0.620496,0.622596,0.624679,0.626778,0.628973,0.630496,0.632459,0.63419,0.635743,0.637067,0.639202,0.640925,0.642072,0.643876,0.645807,0.64741,0.648806,0.650381,0.651673,0.652821,0.653934,0.655288,0.656133,0.657058,0.657943,0.658893,0.659326,0.659862,0.659653,0.659127,0.658978,0.659222,0.659091,0.659367,0.659635,0.660435,0.660972,0.661369,0.662096,0.662221,0.663321,0.663763,0.664295,0.664558,0.664806,0.665349,0.665321,0.664992,0.666179,0.666047,0.666586,0.667009,0.666194,0.666942,0.666648,0.665918,0.666063,0.666642,0.665841,0.666312,0.666036,0.665794,0.665629,0.665716,0.663918,0.662335,0.659662,0.656757,0.652558,0.64907,0.645166,0.639616,0.635517,0.629978,0.623279,0.616098,0.609626,0.599348,0.591575,0.583365,0.579148,0.575799,0.573827,0.572995,0.572098,0.572313,0.572212,0.573327,0.574668,0.575204,0.578818,0.582049,0.587021,0.589745,0.592945,0.600244,0.603609,0.608075,0.61501,0.617583,0.621759,0.626261,0.628148,0.631738,0.637265,0.635999,0.641192,0.057227153
0.55054,0.514312,0.508377,0.464347,0.424927,0.371412,0.320302,0.274238,0.2417,0.215031,0.198947,0.187804,0.18125,0.178802,0.177015,0.176272,0.17559,0.175722,0.176479,0.176696,0.177529,0.177768,0.180027,0.181021,0.1834,0.186345,0.190759,0.195259,0.200569,0.204727,0.208855,0.212431,0.214729,0.217262,0.219144,0.220926,0.222617,0.223986,0.225161,0.226644,0.228506,0.230017,0.232388,0.235185,0.239069,0.244561,0.251559,0.25947,0.268693,0.279183,0.290187,0.301708,0.31342,0.324935,0.336247,0.346446,0.356071,0.36472,0.372471,0.379471,0.385254,0.390156,0.394674,0.398556,0.401784,0.404997,0.407798,0.4106,0.413395,0.415616,0.417797,0.419501,0.420784,0.421457,0.422591,0.423179,0.423426,0.422957,0.422273,0.421608,0.421043,0.420351,0.419651,0.419349,0.418868,0.418444,0.418085,0.418334,0.418442,0.418393,0.417797,0.417163,0.416504,0.415047,0.413263,0.411452,0.409805,0.408417,0.407734,0.407631,0.40794,0.40845,0.408269,0.406404,0.402516,0.396451,0.38849,0.37995,0.371754,0.365676,0.362121,0.359319,0.354772,0.347528,0.337858,0.327424,0.317983,0.31066,0.307009,0.307081,0.310756,0.321289,0.341485,0.371372,0.406155,0.439225,0.467162,0.488947,0.506204,0.519706,0.530704,0.540278,0.54865,0.556596,0.563731,0.570559,0.57663,0.582709,0.587859,0.593398,0.597615,0.6016,0.605246,0.608655,0.611747,0.614865,0.617444,0.619844,0.621929,0.623459,0.625145,0.626683,0.628327,0.629406,0.630868,0.632224,0.633198,0.634335,0.635278,0.636577,0.637956,0.63928,0.640149,0.641618,0.642503,0.643694,0.64484,0.645921,0.646909,0.64762,0.649101,0.649883,0.650157,0.650991,0.651711,0.651953,0.65223,0.652139,0.65223,0.652029,0.651956,0.651481,0.651638,0.65166,0.652307,0.652795,0.652964,0.653114,0.653761,0.65403,0.653921,0.654204,0.654401,0.654437,0.654421,0.654544,0.654537,0.655364,0.655987,0.655694,0.656319,0.655579,0.655625,0.65491,0.655096,0.655081,0.654883,0.654994,0.654362,0.65391,0.653709,0.653187,0.653176,0.651852,0.650351,0.648887,0.64696,0.6441,0.64163,0.638313,0.63475,0.631113,0.626794,0.622138,0.616455,0.610255,0.603556,0.59606,0.589486,0.586026,0.583386,0.583121,0.581009,0.5808,0.580513,0.579667,0.579867,0.581341,0.583158,0.584014,0.586902,0.588242,0.591672,0.594805,0.598706,0.601618,0.605701,0.611314,0.614444,0.616939,0.61793,0.622346,0.624404,0.625203,0.625706,0.629525,0.026499218
0.603317,0.571067,0.556292,0.516103,0.467706,0.41595,0.358949,0.308806,0.268193,0.239878,0.220767,0.208012,0.200723,0.197155,0.195494,0.195774,0.194527,0.195994,0.197102,0.198736,0.19979,0.201742,0.203553,0.205092,0.208524,0.211819,0.215763,0.221052,0.226186,0.230852,0.235082,0.238755,0.242106,0.245105,0.247822,0.250544,0.252888,0.255015,0.257323,0.259641,0.261966,0.264304,0.266768,0.269615,0.273271,0.278414,0.284501,0.291652,0.300032,0.308895,0.31825,0.328033,0.338131,0.348154,0.357559,0.366422,0.375174,0.382688,0.389728,0.396473,0.401966,0.407207,0.411594,0.415936,0.419353,0.423019,0.426132,0.429591,0.432748,0.43549,0.43848,0.440748,0.442646,0.444115,0.445489,0.447229,0.448091,0.448604,0.448636,0.448777,0.448947,0.449104,0.449094,0.449373,0.449511,0.449745,0.45036,0.451138,0.451954,0.452666,0.452651,0.45252,0.452202,0.451095,0.449667,0.447871,0.446659,0.445651,0.445226,0.445227,0.44566,0.445891,0.446452,0.445617,0.443133,0.43938,0.433911,0.427955,0.421749,0.417109,0.413948,0.410604,0.405954,0.398272,0.388788,0.378397,0.36887,0.361478,0.357108,0.355771,0.357837,0.365044,0.380559,0.40427,0.432912,0.461392,0.486633,0.507583,0.524868,0.538728,0.549955,0.559949,0.568924,0.577263,0.584678,0.591737,0.598487,0.605158,0.611213,0.616407,0.621673,0.625833,0.629897,0.633584,0.637035,0.640626,0.643591,0.64681,0.649735,0.65198,0.654168,0.655991,0.658278,0.660016,0.662055,0.663801,0.665305,0.666778,0.66813,0.670098,0.671592,0.673319,0.674346,0.676208,0.67771,0.679261,0.680378,0.681885,0.683094,0.684944,0.685991,0.686796,0.687609,0.688287,0.689191,0.689657,0.690322,0.68981,0.689399,0.689119,0.688973,0.688671,0.688679,0.688269,0.689612,0.690218,0.690439,0.690523,0.691144,0.691978,0.691998,0.691592,0.692616,0.692476,0.693152,0.692684,0.693329,0.69367,0.69386,0.69417,0.694214,0.693523,0.693785,0.693103,0.692276,0.693101,0.692574,0.692041,0.691877,0.690864,0.689895,0.690817,0.690002,0.688926,0.68631,0.683986,0.68079,0.677499,0.672813,0.667365,0.662535,0.657358,0.650855,0.643231,0.635508,0.627738,0.617501,0.608028,0.598569,0.593028,0.589471,0.587356,0.585839,0.585583,0.58439,0.584751,0.58324,0.582997,0.58658,0.586686,0.588575,0.591017,0.59414,0.597576,0.60146,0.605497,0.608743,0.615437,0.618196,0.619865,0.62137,0.622928,0.62576,0.627112,0.627381,0.628552,0.047190216
0.517997,0.48139,0.476116,0.432384,0.401424,0.348479,0.306887,0.263539,0.237482,0.21618,0.204008,0.196683,0.194082,0.193979,0.195848,0.197949,0.200709,0.202676,0.205662,0.207695,0.20995,0.211976,0.216792,0.219257,0.221964,0.226154,0.231703,0.237681,0.243995,0.248942,0.254076,0.258147,0.261269,0.264171,0.266708,0.269032,0.271347,0.272906,0.274621,0.276187,0.278807,0.28062,0.283247,0.286275,0.290529,0.296125,0.303278,0.311168,0.320451,0.330473,0.340968,0.3516,0.361962,0.372248,0.381906,0.390591,0.398894,0.406284,0.412938,0.41881,0.423866,0.428104,0.432344,0.436044,0.439014,0.442099,0.445199,0.448263,0.451311,0.45274,0.455227,0.456981,0.458627,0.459615,0.460874,0.462032,0.462842,0.463048,0.462996,0.463199,0.463512,0.463535,0.463282,0.463304,0.463325,0.463416,0.463498,0.464025,0.464264,0.46444,0.464313,0.463991,0.463896,0.462977,0.461593,0.460201,0.45895,0.458101,0.457838,0.45761,0.457931,0.458648,0.458406,0.457005,0.454112,0.449086,0.442652,0.43554,0.428469,0.422986,0.419796,0.417249,0.413181,0.406578,0.397546,0.387797,0.378412,0.371288,0.367235,0.366851,0.369912,0.379329,0.397511,0.423859,0.453847,0.481492,0.504178,0.521599,0.535254,0.546208,0.555455,0.563484,0.5704,0.577232,0.583395,0.589108,0.59445,0.599757,0.604112,0.608831,0.612658,0.615823,0.618833,0.621752,0.624131,0.627135,0.62974,0.6316,0.633456,0.635329,0.63654,0.63763,0.638938,0.640334,0.641718,0.642853,0.643791,0.64472,0.6456,0.646687,0.647879,0.649042,0.65018,0.650674,0.652002,0.652877,0.65364,0.654405,0.654995,0.656396,0.657203,0.657798,0.658306,0.659276,0.659176,0.659498,0.659556,0.659956,0.6595,0.659085,0.659159,0.658726,0.659296,0.659067,0.659448,0.659641,0.659793,0.660128,0.660451,0.66129,0.661029,0.661404,0.661934,0.661377,0.661749,0.661904,0.661577,0.662239,0.662601,0.662494,0.663411,0.662107,0.66273,0.661784,0.662363,0.66174,0.661916,0.661689,0.661401,0.661,0.66076,0.660119,0.659849,0.658384,0.657101,0.655744,0.653165,0.651219,0.648224,0.644406,0.641108,0.637655,0.632223,0.627566,0.622526,0.616352,0.608666,0.601909,0.595332,0.590442,0.588429,0.586433,0.585921,0.58575,0.585054,0.58456,0.585425,0.584916,0.588105,0.589804,0.591057,0.592804,0.59679,0.599596,0.601896,0.607564,0.610297,0.617041,0.620082,0.62272,0.626504,0.627432,0.629835,0.630923,0.633053,0.635641,0.006193246
